Round,Timestamp,Depth,CA_Count,ROA_Count,BB_Count,Line_Cov_Percent
267,2026-02-04T15:08:14.328044,42,12,100,28969,N/A
268,2026-02-04T15:08:21.872547,20,99,100,29557,N/A
269,2026-02-04T15:08:29.526387,55,43,100,25633,N/A
270,2026-02-04T15:08:37.069231,77,85,100,24848,N/A
271,2026-02-04T15:08:44.419687,80,65,100,24947,N/A
272,2026-02-04T15:08:51.445277,22,41,100,27802,N/A
273,2026-02-04T15:08:59.074798,32,89,100,28170,N/A
274,2026-02-04T15:09:07.115488,82,87,100,24868,N/A
275,2026-02-04T15:09:14.707862,43,84,100,25454,N/A
276,2026-02-04T15:09:22.455764,55,88,100,25539,N/A
277,2026-02-04T15:09:29.648480,81,48,100,25271,N/A
278,2026-02-04T15:09:36.148150,77,12,100,29025,N/A
279,2026-02-04T15:09:43.540464,84,41,100,25654,N/A
280,2026-02-04T15:09:51.264149,85,68,100,25272,N/A
281,2026-02-04T15:09:57.854901,44,6,100,28666,N/A
282,2026-02-04T15:10:05.517700,97,87,100,24698,N/A
283,2026-02-04T15:10:12.723220,49,58,100,25415,N/A
284,2026-02-04T15:10:20.046652,3,91,100,29280,N/A
286,2026-02-04T15:10:26.528021,88,5,100,28699,N/A
285,2026-02-04T15:10:33.892493,51,83,100,25397,N/A
287,2026-02-04T15:10:40.555724,55,10,100,28875,N/A
288,2026-02-04T15:10:47.579386,38,25,100,25729,N/A
289,2026-02-04T15:10:54.958598,48,70,100,25496,N/A
290,2026-02-04T15:11:01.817821,7,36,100,29049,N/A
292,2026-02-04T15:11:08.541295,78,9,100,28851,N/A
291,2026-02-04T15:11:16.579633,77,91,100,24899,N/A
293,2026-02-04T15:11:24.694900,100,98,100,24392,N/A
295,2026-02-04T15:11:31.058839,17,9,100,28865,N/A
294,2026-02-04T15:11:39.106114,87,93,100,24712,N/A
296,2026-02-04T15:11:46.179450,33,57,100,27614,N/A
297,2026-02-04T15:11:53.860547,83,62,100,24999,N/A
298,2026-02-04T15:12:00.307037,27,7,100,28784,N/A
300,2026-02-04T15:12:06.886696,85,8,100,28836,N/A
299,2026-02-04T15:12:14.648930,48,87,100,25524,N/A
301,2026-02-04T15:12:22.346557,34,90,100,27795,N/A
302,2026-02-04T15:12:29.804767,16,69,100,29229,N/A
303,2026-02-04T15:12:37.910731,97,79,100,24877,N/A
304,2026-02-04T15:12:44.926579,94,41,100,25667,N/A
305,2026-02-04T15:12:52.680407,78,83,100,24977,N/A
306,2026-02-04T15:12:59.961815,47,63,100,25575,N/A
308,2026-02-04T15:13:06.477032,78,3,100,28082,N/A
307,2026-02-04T15:13:13.595741,9,91,100,29340,N/A
309,2026-02-04T15:13:21.059260,78,47,100,25249,N/A
310,2026-02-04T15:13:27.929377,28,37,100,25748,N/A
311,2026-02-04T15:13:34.569260,71,19,100,28785,N/A
312,2026-02-04T15:13:42.423505,47,96,100,27790,N/A
313,2026-02-04T15:13:49.680000,7,54,100,29187,N/A
314,2026-02-04T15:13:57.280011,75,61,100,24998,N/A
315,2026-02-04T15:14:04.511486,45,74,100,25716,N/A
316,2026-02-04T15:14:11.128691,8,22,100,28838,N/A
317,2026-02-04T15:14:17.949577,5,32,100,28908,N/A
318,2026-02-04T15:14:25.060164,68,49,100,25597,N/A
319,2026-02-04T15:14:31.672199,23,12,100,28987,N/A
321,2026-02-04T15:14:38.252578,91,9,100,28882,N/A
320,2026-02-04T15:14:46.024027,58,83,100,25183,N/A
322,2026-02-04T15:14:53.814289,72,91,100,25427,N/A
323,2026-02-04T15:15:00.805586,12,56,100,29734,N/A
324,2026-02-04T15:15:08.567263,85,57,100,25118,N/A
325,2026-02-04T15:15:15.518036,54,42,100,25458,N/A
326,2026-02-04T15:15:22.737285,33,59,100,25718,N/A
327,2026-02-04T15:15:30.143014,59,56,100,25267,N/A
328,2026-02-04T15:15:36.944268,6,48,100,29134,N/A
329,2026-02-04T15:15:44.729149,89,81,100,24900,N/A
330,2026-02-04T15:15:52.264619,68,90,100,25443,N/A
331,2026-02-04T15:15:59.227570,54,30,100,25649,N/A
332,2026-02-04T15:16:06.795633,55,81,100,25498,N/A
333,2026-02-04T15:16:13.951777,6,82,100,29704,N/A
334,2026-02-04T15:16:21.579482,26,92,100,28245,N/A
335,2026-02-04T15:16:29.259454,72,61,100,25087,N/A
336,2026-02-04T15:16:35.658173,4,9,100,28556,N/A
337,2026-02-04T15:16:42.136774,48,8,100,28827,N/A
338,2026-02-04T15:16:49.077541,43,29,100,25727,N/A
339,2026-02-04T15:16:56.048159,96,40,100,25715,N/A
340,2026-02-04T15:17:02.955130,5,44,100,29131,N/A
342,2026-02-04T15:17:09.774650,20,25,100,28661,N/A
341,2026-02-04T15:17:17.864212,94,95,100,24744,N/A
343,2026-02-04T15:17:25.424780,67,87,100,25098,N/A
344,2026-02-04T15:17:32.253690,7,41,100,29038,N/A
345,2026-02-04T15:17:39.638964,3,60,100,29208,N/A
346,2026-02-04T15:17:46.773371,79,41,100,25573,N/A
347,2026-02-04T15:17:53.650286,9,50,100,29492,N/A
348,2026-02-04T15:18:00.684012,80,7,100,28726,N/A
349,2026-02-04T15:18:07.852914,5,93,100,29454,N/A
351,2026-02-04T15:18:14.447804,7,5,100,28683,N/A
350,2026-02-04T15:18:21.996183,75,83,100,24888,N/A
352,2026-02-04T15:18:29.190525,23,81,100,29064,N/A
353,2026-02-04T15:18:36.615227,58,32,100,25709,N/A
354,2026-02-04T15:18:43.122696,3,10,100,28453,N/A
355,2026-02-04T15:18:49.555322,1,23,100,28834,N/A
356,2026-02-04T15:18:56.522573,92,47,100,25340,N/A
357,2026-02-04T15:19:03.228107,84,28,100,27656,N/A
358,2026-02-04T15:19:09.863065,77,11,100,28913,N/A
359,2026-02-04T15:19:17.343828,28,79,100,28230,N/A
361,2026-02-04T15:19:24.146610,81,18,100,28785,N/A
360,2026-02-04T15:19:31.965090,45,94,100,27951,N/A
362,2026-02-04T15:19:39.323214,54,40,100,25640,N/A
363,2026-02-04T15:19:46.833048,74,78,100,24886,N/A
364,2026-02-04T15:19:54.587256,83,94,100,25148,N/A
365,2026-02-04T15:20:01.624678,28,48,100,27697,N/A
366,2026-02-04T15:20:09.288978,85,69,100,24913,N/A
367,2026-02-04T15:20:16.428743,24,64,100,28057,N/A
368,2026-02-04T15:20:24.021341,57,61,100,24375,N/A
369,2026-02-04T15:20:31.164173,36,60,100,27877,N/A
370,2026-02-04T15:20:39.020861,71,89,100,25075,N/A
371,2026-02-04T15:20:45.909849,93,41,100,25643,N/A
372,2026-02-04T15:20:53.202689,84,61,100,25007,N/A
373,2026-02-04T15:20:59.937991,26,21,100,28565,N/A
374,2026-02-04T15:21:06.729309,54,23,100,27484,N/A
375,2026-02-04T15:21:13.789476,23,55,100,29008,N/A
376,2026-02-04T15:21:20.548332,54,6,100,28735,N/A
377,2026-02-04T15:21:27.229130,51,18,100,28702,N/A
378,2026-02-04T15:21:33.969306,6,25,100,28777,N/A
379,2026-02-04T15:21:41.090211,85,42,100,25264,N/A
380,2026-02-04T15:21:47.579547,33,8,100,28796,N/A
381,2026-02-04T15:21:54.306662,2,49,100,29187,N/A
382,2026-02-04T15:22:00.738176,10,6,100,28723,N/A
383,2026-02-04T15:22:07.319252,70,22,100,27526,N/A
384,2026-02-04T15:22:14.545668,40,52,100,25294,N/A
386,2026-02-04T15:22:21.350070,48,19,100,28532,N/A
